NO_OF_FRAMES	1238
NO_OF_CAMERAS	6
NO_OF_MARKERS	30
FREQUENCY	100
NO_OF_ANALOG	0
ANALOG_FREQUENCY	0
DESCRIPTION	--
TIME_STAMP	2025-09-10, 12:09:51.002	4128628.66564140
DATA_INCLUDED	3D
MARKER_NAMES	RFH	RBH	LBH	LFH	C7	IJ_chest	RAC_sho	LAC_sho	RHGT_sho	LHGT_sho	RPSI_back	LPSI_back	RLE_elb	RME_elb	LLE_elb	LME_elb	RUS_wrist	RRS_wrist	LUS_wrist	LRS_wrist	RTF_hand	RHM2_hand	RIF_hand	RHL5_hand	RLF_hand	LTF_hand	LHM2_hand	LIF_hand	LHL5_hand	LLF_hand
TRAJECTORY_TYPES	Measured	Measured	Measured	Measured	Measured	Measured	Measured	Measured	Measured	Measured	Measured	Measured	Measured	Measured	Measured	Measured	Measured	Measured	Measured	Measured	Measured	Measured	Measured	Measured	Measured	Measured	Measured	Mixed	Measured	Measured
Frame	Time	RFH X	RFH Y	RFH Z	RBH X	RBH Y	RBH Z	LBH X	LBH Y	LBH Z	LFH X	LFH Y	LFH Z	C7 X	C7 Y	C7 Z	IJ_chest X	IJ_chest Y	IJ_chest Z	RAC_sho X	RAC_sho Y	RAC_sho Z	LAC_sho X	LAC_sho Y	LAC_sho Z	RHGT_sho X	RHGT_sho Y	RHGT_sho Z	LHGT_sho X	LHGT_sho Y	LHGT_sho Z	RPSI_back X	RPSI_back Y	RPSI_back Z	LPSI_back X	LPSI_back Y	LPSI_back Z	RLE_elb X	RLE_elb Y	RLE_elb Z	RME_elb X	RME_elb Y	RME_elb Z	LLE_elb X	LLE_elb Y	LLE_elb Z	LME_elb X	LME_elb Y	LME_elb Z	RUS_wrist X	RUS_wrist Y	RUS_wrist Z	RRS_wrist X	RRS_wrist Y	RRS_wrist Z	LUS_wrist X	LUS_wrist Y	LUS_wrist Z	LRS_wrist X	LRS_wrist Y	LRS_wrist Z	RTF_hand X	RTF_hand Y	RTF_hand Z	RHM2_hand X	RHM2_hand Y	RHM2_hand Z	RIF_hand X	RIF_hand Y	RIF_hand Z	RHL5_hand X	RHL5_hand Y	RHL5_hand Z	RLF_hand X	RLF_hand Y	RLF_hand Z	LTF_hand X	LTF_hand Y	LTF_hand Z	LHM2_hand X	LHM2_hand Y	LHM2_hand Z	LIF_hand X	LIF_hand Y	LIF_hand Z	LHL5_hand X	LHL5_hand Y	LHL5_hand Z	LLF_hand X	LLF_hand Y	LLF_hand Z	
28	0.27000	383.740	-145.152	832.223	379.520	-246.386	807.363	215.513	-235.327	807.326	229.063	-130.721	837.263	296.460	-292.917	653.434	302.006	-169.524	603.857	510.161	-237.776	595.845	98.133	-233.166	584.328	560.441	-242.857	534.740	44.951	-238.669	512.091	353.136	-324.734	167.222	259.081	-321.634	174.753	617.064	-192.207	280.271	555.283	-230.037	237.557	3.297	-183.221	250.225	56.451	-222.829	214.448	535.258	38.847	273.675	470.420	31.085	300.345	100.557	51.750	260.581	166.277	38.546	287.685	403.426	128.810	266.179	461.097	127.791	286.740	444.356	213.670	263.175	515.541	121.985	273.441	524.345	189.838	265.225	244.886	118.756	276.995	179.166	132.487	277.481	191.365	217.560	250.766	119.914	123.800	261.115	111.868	193.665	238.944
29	0.28000	383.695	-145.095	832.230	379.476	-246.352	807.364	215.457	-235.291	807.337	228.998	-130.690	837.253	296.431	-292.885	653.432	301.925	-169.511	603.969	510.138	-237.753	595.880	98.093	-233.174	584.325	560.424	-242.850	534.772	44.935	-238.639	512.067	353.140	-324.767	167.229	259.048	-321.648	174.754	617.091	-192.198	280.329	555.291	-230.006	237.570	3.287	-183.189	250.224	56.437	-222.762	214.389	535.329	38.844	273.732	470.419	31.101	300.366	100.560	51.780	260.598	166.233	38.566	287.691	403.481	128.863	266.276	461.161	127.829	286.770	444.336	213.694	263.348	515.584	122.004	273.504	524.380	189.847	265.268	244.888	118.841	276.997	179.189	132.522	277.475	191.339	217.613	250.802	119.900	123.830	261.096	111.849	193.708	238.957
30	0.29000	383.641	-145.047	832.208	379.421	-246.298	807.380	215.399	-235.244	807.331	228.976	-130.613	837.229	296.365	-292.861	653.434	301.990	-169.521	603.875	510.107	-237.744	595.885	98.060	-233.145	584.313	560.399	-242.822	534.789	44.900	-238.617	512.065	353.114	-324.728	167.195	259.047	-321.635	174.735	617.071	-192.167	280.289	555.327	-229.965	237.631	3.238	-183.165	250.230	56.422	-222.746	214.387	535.318	38.872	273.747	470.469	31.118	300.402	100.566	51.804	260.615	166.242	38.585	287.714	403.604	128.900	266.369	461.191	127.831	286.816	444.397	213.725	263.421	515.612	122.039	273.512	524.465	189.851	265.350	244.897	118.873	277.017	179.148	132.588	277.472	191.313	217.621	250.862	119.901	123.911	261.153	111.833	193.702	239.110
31	0.30000	383.606	-144.999	832.193	379.397	-246.239	807.391	215.357	-235.211	807.354	228.905	-130.593	837.210	296.341	-292.862	653.450	301.973	-169.462	603.817	510.077	-237.723	595.920	98.037	-233.119	584.311	560.379	-242.824	534.817	44.884	-238.587	512.040	353.096	-324.762	167.229	259.026	-321.638	174.753	617.070	-192.125	280.293	555.318	-229.987	237.632	3.249	-183.125	250.193	56.413	-222.712	214.370	535.344	38.888	273.787	470.470	31.141	300.403	100.558	51.821	260.662	166.202	38.628	287.713	403.628	128.911	266.491	461.215	127.871	286.837	444.425	213.766	263.474	515.638	122.072	273.519	524.496	189.891	265.386	244.871	118.922	277.066	179.166	132.601	277.538	191.310	217.667	250.913	119.841	123.979	261.268	111.843	193.780	239.028
32	0.31000	383.575	-144.962	832.185	379.359	-246.203	807.399	215.308	-235.157	807.335	228.866	-130.535	837.197	296.311	-292.821	653.435	301.899	-169.462	603.909	510.053	-237.724	595.915	98.017	-233.086	584.307	560.333	-242.813	534.835	44.909	-238.542	511.989	353.085	-324.777	167.233	259.013	-321.623	174.753	617.086	-192.133	280.358	555.344	-229.907	237.648	3.207	-183.098	250.202	56.412	-222.655	214.332	535.368	38.934	273.810	470.503	31.169	300.461	100.545	51.889	260.609	166.193	38.652	287.752	403.651	129.001	266.562	461.250	127.900	286.881	444.460	213.793	263.550	515.653	122.070	273.579	524.531	189.895	265.431	244.872	118.933	277.086	179.106	132.616	277.595	191.310	217.736	250.935	119.872	124.041	261.250	111.895	193.839	239.123
33	0.32000	383.494	-144.869	832.170	379.312	-246.143	807.390	215.294	-235.106	807.345	228.813	-130.501	837.197	296.243	-292.796	653.440	301.801	-169.429	603.903	510.027	-237.698	595.940	97.982	-233.043	584.268	560.310	-242.807	534.881	44.759	-238.541	512.067	353.069	-324.776	167.255	259.027	-321.602	174.752	617.101	-192.136	280.407	555.375	-229.909	237.677	3.213	-183.038	250.188	56.410	-222.598	214.296	535.377	38.948	273.821	470.538	31.214	300.517	100.552	51.922	260.658	166.172	38.705	287.764	403.729	128.991	266.675	461.275	127.959	286.912	444.488	213.824	263.613	515.697	122.085	273.594	524.497	189.904	265.576	244.898	118.993	277.104	179.114	132.673	277.622	191.312	217.778	250.951	119.826	124.063	261.306	111.887	193.851	239.215
34	0.33000	383.486	-144.857	832.169	379.279	-246.089	807.409	215.268	-235.054	807.326	228.765	-130.442	837.153	296.208	-292.783	653.450	301.799	-169.449	603.891	509.987	-237.708	595.974	97.960	-233.039	584.256	560.271	-242.795	534.888	44.790	-238.494	512.026	353.056	-324.752	167.245	259.001	-321.604	174.790	617.095	-192.103	280.402	555.370	-229.853	237.694	3.213	-183.002	250.169	56.410	-222.598	214.296	535.386	38.971	273.876	470.537	31.257	300.515	100.579	51.957	260.636	166.202	38.725	287.745	403.775	129.045	266.664	461.247	127.984	286.953	444.543	213.867	263.640	515.712	122.120	273.627	524.574	189.955	265.606	244.913	119.019	277.146	179.090	132.692	277.657	191.293	217.808	250.984	119.854	124.095	261.318	111.854	193.866	239.279
35	0.34000	383.437	-144.788	832.181	379.235	-246.032	807.414	215.193	-235.032	807.337	228.748	-130.389	837.139	296.186	-292.764	653.460	301.791	-169.421	603.813	509.939	-237.690	595.971	97.939	-233.002	584.251	560.241	-242.784	534.928	44.799	-238.461	512.000	353.045	-324.745	167.243	258.986	-321.612	174.771	617.120	-192.096	280.479	555.356	-229.853	237.729	3.203	-182.970	250.169	56.406	-222.528	214.286	535.424	38.980	273.886	470.580	31.247	300.575	100.575	51.986	260.658	166.195	38.766	287.764	403.800	129.120	266.563	461.284	128.019	286.972	444.544	213.902	263.631	515.739	122.130	273.672	524.641	189.958	265.698	244.912	119.086	277.171	179.071	132.758	277.599	191.302	217.844	251.024	119.887	124.086	261.239	111.877	193.930	239.266
36	0.35000	383.407	-144.762	832.165	379.184	-245.998	807.441	215.150	-235.003	807.363	228.694	-130.333	837.124	296.139	-292.759	653.457	301.767	-169.435	603.802	509.933	-237.685	595.980	97.920	-232.959	584.227	560.222	-242.789	534.956	44.754	-238.399	511.963	353.052	-324.737	167.222	258.975	-321.619	174.780	617.065	-192.029	280.452	555.342	-229.818	237.748	3.237	-182.898	250.121	56.407	-222.482	214.232	535.429	39.017	273.938	470.562	31.264	300.569	100.579	52.035	260.624	166.227	38.790	287.766	403.872	129.123	266.601	461.291	128.066	286.980	444.585	213.940	263.657	515.718	122.167	273.650	524.666	189.984	265.801	244.911	119.138	277.132	179.121	132.794	277.677	191.282	217.893	251.034	119.848	124.160	261.357	111.860	193.960	239.312
37	0.36000	383.345	-144.698	832.148	379.159	-245.963	807.463	215.131	-234.925	807.325	228.627	-130.313	837.111	296.119	-292.729	653.459	301.771	-169.394	603.791	509.894	-237.656	595.992	97.871	-232.929	584.221	560.211	-242.757	534.942	44.710	-238.359	511.942	353.043	-324.768	167.243	258.977	-321.605	174.770	617.115	-192.058	280.559	555.341	-229.772	237.744	3.232	-182.861	250.089	56.427	-222.468	214.235	535.436	39.017	273.956	470.548	31.339	300.560	100.572	52.069	260.649	166.237	38.842	287.762	403.851	129.201	266.537	461.374	128.044	287.072	444.606	213.984	263.639	515.777	122.194	273.690	524.688	190.041	265.739	244.942	119.193	277.155	179.066	132.843	277.621	191.319	217.939	251.031	119.871	124.187	261.337	111.871	194.008	239.339
38	0.37000	383.292	-144.650	832.123	379.118	-245.921	807.445	215.054	-234.897	807.340	228.591	-130.260	837.094	296.083	-292.706	653.464	301.632	-169.287	603.888	509.856	-237.640	596.010	97.875	-232.896	584.185	560.183	-242.746	534.967	44.700	-238.327	511.928	353.027	-324.746	167.248	258.970	-321.603	174.769	616.990	-191.954	280.445	555.330	-229.783	237.762	3.200	-182.836	250.125	56.425	-222.409	214.208	535.440	39.040	273.959	470.558	31.325	300.585	100.593	52.081	260.663	166.251	38.863	287.736	403.870	129.237	266.518	461.323	128.109	286.998	444.652	214.039	263.682	515.773	122.228	273.691	524.696	190.049	265.777	244.922	119.163	277.168	179.128	132.808	277.737	191.283	217.978	251.062	119.874	124.215	261.325	111.844	194.038	239.358
39	0.38000	383.292	-144.647	832.159	379.068	-245.877	807.477	215.036	-234.850	807.351	228.561	-130.220	837.048	296.069	-292.688	653.473	301.758	-169.358	603.689	509.847	-237.638	596.025	97.828	-232.872	584.210	560.156	-242.727	534.985	44.719	-238.252	511.889	353.015	-324.719	167.245	258.956	-321.584	174.766	617.022	-191.980	280.501	555.315	-229.754	237.776	3.192	-182.798	250.114	56.439	-222.421	214.221	535.443	39.095	273.927	470.566	31.361	300.596	100.590	52.109	260.656	166.237	38.865	287.769	403.885	129.292	266.540	461.322	128.155	287.001	444.672	214.065	263.677	515.765	122.269	273.672	524.683	190.082	265.735	244.945	119.188	277.187	179.182	132.827	277.796	191.285	217.970	251.087	119.888	124.238	261.344	111.853	194.039	239.473
40	0.39000	383.224	-144.568	832.160	379.024	-245.830	807.475	215.017	-234.815	807.327	228.537	-130.155	837.037	296.033	-292.643	653.471	301.647	-169.316	603.797	509.816	-237.614	596.037	97.804	-232.843	584.208	560.124	-242.710	535.021	44.656	-238.238	511.914	353.026	-324.728	167.233	258.957	-321.572	174.787	617.007	-191.966	280.524	555.291	-229.740	237.798	3.206	-182.777	250.110	55.685	-222.672	213.213	535.424	39.113	273.938	470.552	31.387	300.598	100.613	52.131	260.644	166.265	38.891	287.747	403.894	129.312	266.582	461.390	128.125	287.099	444.699	214.060	263.719	515.813	122.266	273.684	524.687	190.094	265.748	244.976	119.205	277.186	179.186	132.885	277.707	191.319	218.034	251.128	119.916	124.248	261.334	111.908	194.099	239.467
41	0.40000	383.209	-144.557	832.153	378.981	-245.801	807.515	214.979	-234.765	807.317	228.488	-130.116	837.024	296.001	-292.652	653.481	301.684	-169.313	603.731	509.794	-237.590	596.041	97.794	-232.817	584.198	560.109	-242.681	535.056	44.652	-238.202	511.858	353.024	-324.709	167.241	258.960	-321.552	174.763	616.963	-191.923	280.487	555.281	-229.727	237.783	3.238	-182.722	250.050	55.695	-222.648	213.192	535.417	39.111	273.948	470.593	31.390	300.643	100.685	52.176	260.624	166.293	38.920	287.777	403.920	129.355	266.595	461.354	128.156	287.089	444.720	214.072	263.772	515.806	122.281	273.681	524.760	190.109	265.751	244.976	119.233	277.222	179.197	132.898	277.752	191.308	218.036	251.162	119.969	124.222	261.293	111.933	194.111	239.471
42	0.41000	383.207	-144.530	832.172	378.946	-245.755	807.490	214.941	-234.738	807.339	228.471	-130.072	837.022	295.974	-292.631	653.489	301.597	-169.259	603.852	509.766	-237.562	596.050	97.769	-232.800	584.182	560.093	-242.652	535.067	44.595	-238.170	511.878	353.013	-324.692	167.260	258.948	-321.545	174.796	616.988	-191.949	280.528	555.279	-229.718	237.798	3.231	-182.701	250.005	56.451	-222.336	214.144	535.409	39.121	273.956	470.577	31.413	300.640	100.680	52.174	260.633	166.309	38.924	287.778	403.902	129.391	266.576	461.384	128.165	287.084	444.719	214.110	263.743	515.760	122.291	273.737	524.745	190.097	265.809	244.968	119.262	277.232	179.250	132.881	277.821	191.345	218.079	251.193	119.956	124.286	261.362	111.948	194.132	239.525
43	0.42000	383.117	-144.478	832.135	378.930	-245.738	807.496	214.922	-234.698	807.343	228.443	-130.028	836.986	295.938	-292.598	653.465	301.548	-169.240	603.846	509.762	-237.540	596.052	97.757	-232.771	584.153	560.075	-242.647	535.052	44.564	-238.156	511.846	353.014	-324.662	167.242	258.924	-321.523	174.802	616.991	-191.958	280.558	555.246	-229.706	237.784	3.234	-182.683	250.019	55.711	-222.583	213.147	535.392	39.150	273.986	470.518	31.455	300.609	100.680	52.181	260.664	166.349	38.947	287.747	403.913	129.419	266.557	461.385	128.176	287.109	444.704	214.142	263.744	515.767	122.299	273.752	524.722	190.103	265.883	245.012	119.302	277.198	179.260	132.877	277.913	191.305	218.099	251.195	120.013	124.312	261.354	111.967	194.156	239.494
44	0.43000	383.068	-144.421	832.083	378.878	-245.679	807.511	214.902	-234.654	807.325	228.407	-129.997	836.960	295.937	-292.598	653.486	301.499	-169.182	603.818	509.728	-237.517	596.052	97.741	-232.751	584.141	560.055	-242.627	535.045	44.542	-238.142	511.818	353.023	-324.653	167.264	258.916	-321.507	174.802	616.941	-191.920	280.520	555.224	-229.704	237.788	3.255	-182.657	249.985	55.730	-222.615	213.163	535.420	39.104	274.003	470.468	31.449	300.607	100.755	52.217	260.581	166.358	38.942	287.757	403.962	129.457	266.556	461.353	128.191	287.116	444.713	214.160	263.775	515.848	122.260	273.893	524.740	190.105	265.934	245.019	119.284	277.246	179.235	132.905	277.866	191.290	218.105	251.223	119.994	124.283	261.407	111.962	194.134	239.609
45	0.44000	383.034	-144.378	832.110	378.848	-245.649	807.522	214.863	-234.635	807.321	228.374	-129.979	836.959	295.893	-292.562	653.467	301.524	-169.242	603.672	509.716	-237.504	596.045	97.721	-232.728	584.101	560.048	-242.617	535.067	44.573	-238.128	511.764	352.978	-324.629	167.264	258.923	-321.472	174.788	616.941	-191.947	280.572	555.190	-229.688	237.784	3.266	-182.652	249.968	55.738	-222.572	213.137	535.396	39.128	273.999	470.498	31.423	300.655	100.715	52.194	260.627	166.367	38.945	287.764	403.916	129.511	266.579	461.295	128.245	287.038	444.761	214.165	263.869	515.756	122.316	273.769	524.777	190.123	265.906	245.052	119.331	277.260	179.311	132.934	277.898	191.269	218.149	251.219	120.012	124.301	261.380	111.964	194.168	239.595
46	0.45000	383.022	-144.363	832.125	378.833	-245.623	807.515	214.851	-234.589	807.337	228.361	-129.927	836.945	295.876	-292.536	653.449	301.446	-169.127	603.759	509.683	-237.491	596.066	97.686	-232.749	584.123	560.016	-242.597	535.055	44.544	-238.105	511.771	352.988	-324.606	167.239	258.924	-321.473	174.789	616.878	-191.917	280.510	555.177	-229.700	237.806	3.290	-182.602	249.904	55.749	-222.580	213.090	535.370	39.123	273.992	470.477	31.462	300.627	100.797	52.236	260.549	166.395	38.967	287.730	403.963	129.541	266.625	461.329	128.244	287.117	444.761	214.194	263.829	515.772	122.311	273.760	524.782	190.122	265.889	245.031	119.360	277.254	179.275	132.913	277.925	191.289	218.142	251.288	120.038	124.323	261.385	111.944	194.167	239.662
47	0.46000	382.940	-144.298	832.110	378.803	-245.599	807.550	214.803	-234.591	807.330	228.316	-129.900	836.938	295.855	-292.527	653.464	301.413	-169.122	603.746	509.665	-237.477	596.065	97.669	-232.733	584.096	560.000	-242.598	535.069	44.525	-238.115	511.770	352.968	-324.599	167.279	258.920	-321.423	174.785	616.871	-191.914	280.574	555.146	-229.689	237.787	3.272	-182.627	249.940	55.785	-222.553	213.094	535.321	39.164	273.949	470.419	31.499	300.606	100.816	52.278	260.515	166.403	38.984	287.711	404.010	129.611	266.661	461.349	128.260	287.150	444.774	214.247	263.828	515.752	122.397	273.672	524.793	190.116	265.903	245.065	119.392	277.264	179.276	132.987	277.799	191.287	218.172	251.309	120.034	124.334	261.363	111.912	194.213	239.636
48	0.47000	382.934	-144.239	832.110	378.774	-245.570	807.541	214.801	-234.562	807.322	228.297	-129.881	836.905	295.857	-292.508	653.458	301.544	-169.152	603.653	509.647	-237.475	596.087	97.660	-232.710	584.089	559.978	-242.607	535.048	44.534	-238.070	511.705	352.968	-324.537	167.266	258.896	-321.410	174.808	616.893	-191.948	280.608	555.087	-229.700	237.819	3.327	-182.602	249.840	55.810	-222.533	213.103	535.319	39.166	273.950	470.466	31.501	300.633	100.803	52.239	260.521	166.423	38.984	287.704	403.980	129.673	266.653	461.365	128.301	287.098	444.853	214.204	263.857	515.837	122.256	273.888	524.843	190.121	265.890	245.059	119.419	277.258	179.254	133.009	277.792	191.224	218.205	251.245	120.032	124.323	261.364	111.861	194.176	239.727
49	0.48000	382.924	-144.237	832.068	378.760	-245.536	807.566	214.761	-234.553	807.305	228.241	-129.861	836.911	295.834	-292.498	653.458	301.361	-169.114	603.754	509.630	-237.474	596.074	97.653	-232.692	584.086	559.976	-242.569	535.057	44.546	-238.066	511.683	352.957	-324.530	167.317	258.894	-321.385	174.807	616.819	-191.901	280.492	555.054	-229.689	237.804	3.347	-182.576	249.806	55.815	-222.509	213.082	535.290	39.155	273.906	470.409	31.534	300.615	100.791	52.221	260.527	166.403	38.980	287.701	404.063	129.761	266.593	461.365	128.325	287.061	444.869	214.296	263.789	515.770	122.333	273.762	524.925	190.138	265.833	245.011	119.498	277.261	179.276	133.019	277.886	191.160	218.214	251.258	119.995	124.299	261.388	111.767	194.159	239.781
50	0.49000	382.897	-144.221	832.045	378.737	-245.534	807.569	214.737	-234.530	807.315	228.223	-129.845	836.876	295.824	-292.475	653.447	301.379	-169.093	603.710	509.602	-237.447	596.073	97.638	-232.673	584.044	559.963	-242.548	535.063	44.553	-238.026	511.645	352.950	-324.493	167.290	258.891	-321.368	174.812	616.784	-191.862	280.487	555.047	-229.651	237.752	3.373	-182.580	249.758	55.827	-222.547	213.068	535.250	39.180	273.898	470.383	31.579	300.580	100.818	52.223	260.539	166.435	38.979	287.703	404.072	129.861	266.528	461.404	128.352	287.079	444.923	214.358	263.811	515.849	122.311	273.800	524.955	190.127	265.838	245.046	119.554	277.230	179.220	133.032	277.829	191.100	218.207	251.237	119.972	124.296	261.401	111.708	194.138	239.824
51	0.50000	382.893	-144.205	832.077	378.709	-245.496	807.562	214.729	-234.508	807.292	228.188	-129.848	836.872	295.787	-292.461	653.454	301.377	-169.109	603.659	509.605	-237.443	596.088	97.631	-232.632	584.027	559.948	-242.567	535.044	44.513	-238.009	511.684	352.940	-324.455	167.290	258.867	-321.334	174.814	616.748	-191.857	280.469	555.013	-229.665	237.770	3.402	-182.562	249.681	55.852	-222.543	213.036	535.243	39.198	273.858	470.354	31.622	300.543	100.820	52.200	260.551	166.455	38.969	287.716	404.131	129.943	266.587	461.418	128.376	287.051	445.037	214.407	263.881	515.829	122.406	273.670	525.006	190.134	265.847	244.991	119.572	277.228	179.207	132.979	277.886	191.047	218.245	251.200	119.940	124.276	261.444	111.568	194.112	239.994
52	0.51000	382.868	-144.182	832.072	378.693	-245.483	807.560	214.706	-234.509	807.307	228.182	-129.814	836.869	295.790	-292.442	653.447	301.416	-169.055	603.707	509.583	-237.423	596.068	97.599	-232.627	584.013	559.948	-242.535	535.038	44.472	-238.024	511.711	352.954	-324.422	167.284	258.879	-321.314	174.819	616.711	-191.848	280.436	554.966	-229.665	237.784	3.377	-182.610	249.712	55.895	-222.534	213.061	535.225	39.211	273.853	470.340	31.624	300.535	100.829	52.189	260.570	166.481	38.962	287.733	404.192	130.048	266.566	461.431	128.426	287.023	445.152	214.436	263.911	515.853	122.419	273.652	525.079	190.114	265.900	245.014	119.617	277.215	179.220	133.012	277.929	191.016	218.254	251.196	119.932	124.260	261.492	111.490	194.111	240.012
53	0.52000	382.825	-144.148	832.041	378.661	-245.467	807.581	214.685	-234.497	807.317	228.165	-129.805	836.863	295.770	-292.413	653.453	301.379	-169.057	603.738	509.568	-237.403	596.055	97.602	-232.623	584.011	559.919	-242.520	535.029	44.521	-237.997	511.607	352.923	-324.420	167.277	258.881	-321.291	174.809	616.713	-191.849	280.434	554.944	-229.633	237.762	3.439	-182.587	249.659	55.883	-222.530	213.037	535.245	39.181	273.842	470.333	31.642	300.525	100.813	52.154	260.573	166.498	38.969	287.700	404.284	130.163	266.551	461.481	128.463	287.031	445.259	214.497	263.894	515.869	122.324	273.720	525.173	190.126	265.892	244.955	119.658	277.227	179.158	132.990	277.936	190.956	218.261	251.222	119.884	124.215	261.547	111.371	194.086	240.161
54	0.53000	382.807	-144.133	832.083	378.643	-245.470	807.611	214.652	-234.496	807.320	228.119	-129.797	836.817	295.764	-292.401	653.444	301.376	-168.991	603.802	509.568	-237.379	596.071	97.588	-232.605	584.006	559.900	-242.515	535.034	44.468	-238.001	511.651	352.920	-324.395	167.304	258.879	-321.265	174.798	616.717	-191.869	280.489	554.902	-229.649	237.743	3.440	-182.587	249.660	56.627	-222.246	213.931	535.230	39.214	273.834	470.336	31.703	300.504	100.858	52.145	260.607	166.501	38.968	287.750	404.429	130.258	266.608	461.502	128.479	287.030	445.364	214.553	263.912	515.919	122.419	273.701	525.288	190.117	265.916	244.957	119.710	277.282	179.159	133.037	277.889	190.847	218.261	251.248	119.869	124.183	261.585	111.256	194.050	240.253
55	0.54000	382.784	-144.134	832.054	378.649	-245.447	807.584	214.633	-234.487	807.301	228.081	-129.820	836.839	295.761	-292.387	653.450	301.343	-168.980	603.784	509.557	-237.338	596.070	97.588	-232.607	584.010	559.918	-242.460	535.038	44.468	-238.001	511.651	352.914	-324.372	167.312	258.860	-321.256	174.806	616.676	-191.876	280.479	554.856	-229.613	237.737	3.455	-182.578	249.610	55.906	-222.509	212.969	535.221	39.240	273.782	470.358	31.725	300.516	100.850	52.122	260.637	166.490	38.963	287.805	404.495	130.343	266.614	461.552	128.519	287.035	445.479	214.591	263.979	515.985	122.422	273.716	525.393	190.123	265.949	244.844	119.735	277.438	179.113	133.077	277.946	190.725	218.297	251.289	119.813	124.168	261.582	111.141	194.011	240.343
56	0.55000	382.745	-144.093	832.053	378.615	-245.423	807.587	214.655	-234.457	807.285	228.101	-129.771	836.842	295.762	-292.357	653.435	301.356	-168.953	603.801	509.557	-237.320	596.068	97.582	-232.607	583.998	559.901	-242.454	535.024	44.497	-237.993	511.624	352.889	-324.356	167.291	258.846	-321.241	174.791	616.661	-191.869	280.414	554.837	-229.626	237.714	3.432	-182.603	249.632	55.918	-222.554	212.991	535.217	39.243	273.785	470.338	31.751	300.511	100.859	52.111	260.638	166.517	38.953	287.814	404.558	130.478	266.558	461.612	128.584	287.012	445.688	214.664	263.925	516.027	122.412	273.697	525.528	190.124	266.010	244.789	119.765	277.516	179.078	133.068	277.974	190.670	218.351	251.335	119.810	124.134	261.634	110.983	193.963	240.463
57	0.56000	382.757	-144.089	832.075	378.595	-245.384	807.588	214.608	-234.456	807.287	228.075	-129.782	836.836	295.731	-292.346	653.435	301.324	-168.874	603.846	509.545	-237.279	596.046	97.577	-232.597	583.981	559.887	-242.430	535.034	44.504	-238.002	511.579	352.870	-324.355	167.282	258.836	-321.233	174.828	616.610	-191.830	280.378	554.805	-229.616	237.699	3.437	-182.604	249.646	56.643	-222.277	213.918	535.247	39.255	273.795	470.367	31.784	300.501	100.837	52.070	260.682	166.491	38.940	287.863	404.667	130.615	266.559	461.701	128.629	287.008	445.773	214.734	264.047	516.082	122.433	273.724	525.650	190.100	266.035	244.724	119.832	277.575	179.009	133.134	277.922	190.548	218.377	251.419	119.738	124.090	261.706	110.686	193.861	240.674
58	0.57000	382.717	-144.076	832.060	378.600	-245.365	807.592	214.630	-234.431	807.281	228.064	-129.760	836.863	295.732	-292.334	653.446	301.300	-168.850	603.826	509.545	-237.294	596.051	97.566	-232.565	583.979	559.892	-242.409	535.016	44.475	-237.984	511.614	352.880	-324.343	167.310	258.834	-321.207	174.817	616.581	-191.865	280.375	554.759	-229.615	237.709	3.433	-182.621	249.631	55.955	-222.510	213.003	535.271	39.265	273.770	470.373	31.804	300.539	100.853	52.096	260.692	166.521	38.928	287.872	404.793	130.745	266.602	461.784	128.673	287.035	446.000	214.796	264.004	516.191	122.426	273.708	525.780	190.130	266.059	244.693	119.831	277.632	178.914	133.086	278.068	190.480	218.389	251.524	119.718	124.066	261.800	110.413	193.809	240.891
59	0.58000	382.719	-144.038	832.068	378.597	-245.351	807.619	214.593	-234.439	807.297	228.063	-129.736	836.832	295.725	-292.310	653.441	301.294	-168.794	603.785	509.539	-237.266	596.061	97.547	-232.558	583.961	559.875	-242.387	535.003	44.458	-237.986	511.609	352.884	-324.353	167.331	258.812	-321.198	174.829	616.606	-191.840	280.391	554.736	-229.583	237.692	3.461	-182.590	249.600	56.646	-222.283	213.897	535.295	39.248	273.804	470.390	31.888	300.521	100.846	52.060	260.758	166.516	38.922	287.927	404.964	130.894	266.695	461.923	128.735	287.066	446.100	214.860	264.084	516.266	122.445	273.739	525.895	190.117	266.104	244.574	119.876	277.825	178.990	133.090	278.103	190.435	218.415	251.589	119.696	124.039	261.869	110.211	193.839	241.056
60	0.59000	382.720	-143.996	832.081	378.595	-245.321	807.622	214.617	-234.420	807.296	228.019	-129.748	836.849	295.735	-292.290	653.449	301.293	-168.751	603.839	509.540	-237.256	596.064	97.550	-232.539	583.990	559.865	-242.375	535.011	44.430	-237.975	511.613	352.884	-324.302	167.296	258.821	-321.189	174.825	616.593	-191.852	280.384	554.726	-229.539	237.652	3.433	-182.596	249.588	55.923	-222.568	213.012	535.321	39.291	273.774	470.434	31.899	300.533	100.847	52.073	260.777	166.504	38.934	287.950	405.071	131.030	266.774	462.012	128.794	287.085	446.263	214.953	264.071	516.451	122.346	273.942	526.101	190.110	266.140	244.649	119.903	277.854	178.887	133.103	278.252	190.347	218.445	251.689	119.691	124.048	261.900	110.168	193.816	241.257
