NO_OF_FRAMES	992
NO_OF_CAMERAS	6
NO_OF_MARKERS	30
FREQUENCY	100
NO_OF_ANALOG	0
ANALOG_FREQUENCY	0
DESCRIPTION	--
TIME_STAMP	2025-09-10, 12:08:38.998	4128556.66160880
DATA_INCLUDED	3D
MARKER_NAMES	RFH	RBH	LBH	LFH	C7	IJ_chest	RAC_sho	LAC_sho	RHGT_sho	LHGT_sho	RPSI_back	LPSI_back	RLE_elb	RME_elb	LLE_elb	LME_elb	RUS_wrist	RRS_wrist	LUS_wrist	LRS_wrist	RTF_hand	RHM2_hand	RIF_hand	RHL5_hand	RLF_hand	LTF_hand	LHM2_hand	LIF_hand	LHL5_hand	LLF_hand
TRAJECTORY_TYPES	Measured	Measured	Measured	Measured	Measured	Measured	Measured	Measured	Measured	Measured	Measured	Measured	Measured	Measured	Measured	Measured	Measured	Measured	Measured	Measured	Measured	Measured	Measured	Measured	Measured	Measured	Measured	Measured	Measured	Measured
Frame	Time	RFH X	RFH Y	RFH Z	RBH X	RBH Y	RBH Z	LBH X	LBH Y	LBH Z	LFH X	LFH Y	LFH Z	C7 X	C7 Y	C7 Z	IJ_chest X	IJ_chest Y	IJ_chest Z	RAC_sho X	RAC_sho Y	RAC_sho Z	LAC_sho X	LAC_sho Y	LAC_sho Z	RHGT_sho X	RHGT_sho Y	RHGT_sho Z	LHGT_sho X	LHGT_sho Y	LHGT_sho Z	RPSI_back X	RPSI_back Y	RPSI_back Z	LPSI_back X	LPSI_back Y	LPSI_back Z	RLE_elb X	RLE_elb Y	RLE_elb Z	RME_elb X	RME_elb Y	RME_elb Z	LLE_elb X	LLE_elb Y	LLE_elb Z	LME_elb X	LME_elb Y	LME_elb Z	RUS_wrist X	RUS_wrist Y	RUS_wrist Z	RRS_wrist X	RRS_wrist Y	RRS_wrist Z	LUS_wrist X	LUS_wrist Y	LUS_wrist Z	LRS_wrist X	LRS_wrist Y	LRS_wrist Z	RTF_hand X	RTF_hand Y	RTF_hand Z	RHM2_hand X	RHM2_hand Y	RHM2_hand Z	RIF_hand X	RIF_hand Y	RIF_hand Z	RHL5_hand X	RHL5_hand Y	RHL5_hand Z	RLF_hand X	RLF_hand Y	RLF_hand Z	LTF_hand X	LTF_hand Y	LTF_hand Z	LHM2_hand X	LHM2_hand Y	LHM2_hand Z	LIF_hand X	LIF_hand Y	LIF_hand Z	LHL5_hand X	LHL5_hand Y	LHL5_hand Z	LLF_hand X	LLF_hand Y	LLF_hand Z	
929	9.28000	382.748	-143.252	833.235	373.794	-243.667	807.520	210.839	-225.530	806.236	228.771	-121.901	837.355	295.003	-285.669	654.238	300.997	-164.681	601.977	507.879	-237.411	596.031	99.294	-232.574	584.174	558.762	-251.374	536.439	45.349	-250.177	515.450	353.794	-323.013	167.510	259.893	-319.705	174.975	608.920	-234.550	272.135	539.774	-267.302	235.087	4.913	-229.560	245.205	65.188	-265.123	213.348	546.273	2.852	275.004	483.718	-3.613	306.196	82.231	13.966	255.123	145.821	4.751	287.026	399.905	79.590	274.620	475.859	92.487	301.481	459.771	181.285	280.725	527.675	88.039	283.206	542.980	155.624	284.454	228.608	88.807	257.002	151.897	98.351	280.031	154.518	187.355	265.687	94.495	83.937	262.795	65.231	147.998	268.839
930	9.29000	382.793	-143.244	833.259	373.806	-243.620	807.503	210.859	-225.473	806.239	228.804	-121.864	837.375	294.995	-285.672	654.261	300.996	-164.597	601.975	507.884	-237.403	596.015	99.296	-232.525	584.175	558.767	-251.356	536.429	45.369	-250.142	515.423	353.790	-323.034	167.467	259.883	-319.730	174.969	608.926	-234.575	272.107	539.762	-267.352	235.119	4.871	-229.610	245.246	65.140	-265.130	213.391	546.339	2.808	274.995	483.751	-3.621	306.157	82.226	13.968	255.078	145.792	4.758	287.018	399.965	79.601	274.613	475.895	92.478	301.430	459.847	181.267	280.691	527.712	88.016	283.183	543.080	155.596	284.364	228.558	88.755	256.946	151.893	98.327	280.020	154.467	187.215	265.820	94.490	83.943	262.794	65.225	147.968	268.833
931	9.30000	382.765	-143.188	833.240	373.808	-243.603	807.510	210.856	-225.453	806.249	228.847	-121.824	837.375	295.013	-285.634	654.261	301.087	-164.612	601.960	507.880	-237.401	596.020	99.312	-232.480	584.191	558.771	-251.407	536.438	45.346	-250.106	515.467	353.787	-323.094	167.499	259.885	-319.757	174.948	608.949	-234.648	272.143	539.763	-267.374	235.091	4.847	-229.608	245.272	65.118	-265.139	213.399	546.341	2.787	274.961	483.802	-3.641	306.167	82.214	13.942	255.077	145.812	4.738	286.963	400.021	79.606	274.589	475.968	92.395	301.480	459.949	181.238	280.673	527.864	87.849	283.286	543.132	155.586	284.303	228.585	88.745	256.924	151.881	98.336	279.920	154.488	187.238	265.727	94.473	83.925	262.759	65.227	147.994	268.780
932	9.31000	382.790	-143.158	833.222	373.837	-243.575	807.493	210.871	-225.412	806.269	228.829	-121.821	837.419	295.041	-285.571	654.227	300.980	-164.547	602.008	507.864	-237.411	595.998	99.289	-232.445	584.206	558.756	-251.394	536.426	45.363	-250.050	515.489	353.775	-323.122	167.508	259.857	-319.796	174.978	608.971	-234.718	272.160	539.710	-267.434	235.112	4.798	-229.637	245.331	65.089	-265.159	213.428	546.400	2.726	274.970	483.809	-3.673	306.106	82.219	13.935	255.049	145.792	4.725	286.947	400.114	79.634	274.476	476.018	92.447	301.352	460.035	181.228	280.560	527.841	87.956	283.082	543.220	155.543	284.287	228.875	88.823	256.576	151.881	98.326	279.919	154.449	187.189	265.741	94.493	83.921	262.730	65.196	147.962	268.799
933	9.32000	382.830	-143.138	833.199	373.859	-243.549	807.491	210.890	-225.365	806.283	228.869	-121.776	837.433	295.046	-285.554	654.239	300.972	-164.498	602.043	507.861	-237.401	596.018	99.308	-232.401	584.193	558.752	-251.407	536.414	45.362	-250.008	515.479	353.771	-323.168	167.498	259.863	-319.827	174.951	608.912	-234.726	272.083	539.688	-267.494	235.164	4.788	-229.637	245.349	65.061	-265.170	213.459	546.468	2.702	274.934	483.821	-3.637	306.031	82.199	13.900	255.079	145.811	4.720	286.947	400.182	79.645	274.429	476.141	92.389	301.391	460.125	181.218	280.471	527.973	87.815	283.208	543.294	155.525	284.243	228.550	88.738	256.880	151.849	98.272	279.944	154.444	187.176	265.708	94.481	83.880	262.744	65.159	147.908	268.799
934	9.33000	382.868	-143.114	833.227	373.867	-243.516	807.477	210.899	-225.324	806.304	228.922	-121.710	837.446	295.049	-285.535	654.239	301.012	-164.437	602.014	507.877	-237.397	596.012	99.289	-232.386	584.210	558.734	-251.431	536.450	45.297	-250.000	515.528	353.760	-323.192	167.481	259.850	-319.848	174.952	608.875	-234.743	272.104	539.668	-267.507	235.147	4.781	-229.612	245.321	65.036	-265.211	213.454	546.492	2.654	274.880	483.863	-3.675	306.036	82.206	13.905	255.072	145.792	4.706	286.948	400.225	79.617	274.364	476.156	92.366	301.296	460.217	181.194	280.370	528.014	87.788	283.145	543.385	155.473	284.180	228.552	88.698	256.886	151.895	98.286	279.938	154.483	187.204	265.663	94.486	83.866	262.734	65.200	147.939	268.762
935	9.34000	382.873	-143.079	833.186	373.851	-243.469	807.468	210.907	-225.280	806.309	228.941	-121.647	837.419	295.029	-285.507	654.254	300.976	-164.437	602.009	507.861	-237.376	596.022	99.274	-232.362	584.222	558.727	-251.422	536.449	45.297	-249.977	515.535	353.757	-323.226	167.474	259.846	-319.870	174.951	608.885	-234.838	272.123	539.646	-267.515	235.140	4.779	-229.639	245.391	65.005	-265.214	213.507	546.508	2.634	274.821	483.897	-3.701	306.020	82.230	13.890	255.033	145.802	4.699	286.966	400.277	79.602	274.339	476.195	92.390	301.220	460.288	181.162	280.322	527.974	87.865	282.948	543.407	155.477	284.104	228.546	88.713	256.890	151.954	98.304	279.871	154.454	187.147	265.703	94.492	83.880	262.712	65.232	147.911	268.771
936	9.35000	382.917	-143.022	833.170	373.858	-243.437	807.466	210.925	-225.201	806.312	228.980	-121.589	837.443	295.015	-285.495	654.273	300.993	-164.407	601.954	507.868	-237.372	596.051	99.273	-232.336	584.237	558.737	-251.417	536.483	45.293	-249.934	515.552	353.744	-323.251	167.490	259.834	-319.890	174.969	608.865	-234.873	272.137	539.613	-267.539	235.147	4.771	-229.600	245.351	64.978	-265.238	213.524	546.502	2.621	274.756	483.948	-3.701	305.988	82.261	13.899	255.022	145.815	4.701	286.967	400.318	79.617	274.305	476.271	92.385	301.139	460.321	181.155	280.264	528.075	87.840	282.851	543.441	155.437	284.043	228.594	88.733	256.914	151.953	98.297	279.905	154.480	187.149	265.653	94.520	83.845	262.685	65.246	147.895	268.754
937	9.36000	382.907	-143.006	833.171	373.873	-243.403	807.461	210.960	-225.123	806.309	228.989	-121.536	837.428	295.020	-285.478	654.285	301.018	-164.403	602.011	507.863	-237.352	596.036	99.280	-232.309	584.247	558.725	-251.423	536.462	45.300	-249.929	515.551	353.743	-323.260	167.482	259.835	-319.916	174.965	608.854	-234.903	272.152	539.592	-267.610	235.182	4.736	-229.572	245.301	64.984	-265.203	213.525	546.528	2.579	274.745	483.947	-3.727	305.959	82.285	13.924	255.015	145.840	4.698	286.973	400.288	79.623	274.337	476.315	92.293	301.177	460.364	181.107	280.225	528.168	87.694	282.957	543.467	155.383	284.005	228.643	88.753	256.889	152.007	98.307	279.834	154.507	187.157	265.607	94.568	83.841	262.686	65.273	147.902	268.723
938	9.37000	382.981	-142.960	833.188	373.869	-243.360	807.460	210.924	-225.078	806.339	229.013	-121.461	837.427	295.074	-285.426	654.259	301.046	-164.373	601.971	507.869	-237.349	596.045	99.285	-232.283	584.246	558.732	-251.413	536.470	45.324	-249.895	515.535	353.725	-323.287	167.527	259.818	-319.932	174.996	608.895	-234.999	272.195	539.603	-267.629	235.189	4.723	-229.563	245.351	64.973	-265.220	213.564	546.527	2.530	274.722	483.938	-3.767	305.943	82.323	13.918	254.988	145.876	4.695	286.989	400.316	79.627	274.393	476.304	92.321	301.069	460.424	181.061	280.139	528.069	87.760	282.768	543.484	155.340	283.970	228.709	88.741	256.897	151.987	98.283	279.944	154.525	187.136	265.586	94.603	83.847	262.637	65.287	147.867	268.693
939	9.38000	382.968	-142.917	833.175	373.868	-243.319	807.444	210.900	-225.022	806.337	229.017	-121.395	837.415	295.070	-285.413	654.265	301.027	-164.307	601.973	507.876	-237.333	596.047	99.284	-232.259	584.234	558.730	-251.432	536.467	45.308	-249.897	515.563	353.703	-323.325	167.543	259.797	-319.942	174.985	608.856	-234.984	272.150	539.569	-267.687	235.215	4.695	-229.586	245.412	64.937	-265.202	213.573	546.488	2.497	274.676	483.970	-3.814	305.917	82.398	13.945	254.938	145.871	4.683	286.996	400.340	79.627	274.472	476.329	92.282	301.079	460.370	181.040	280.189	528.126	87.712	282.721	543.473	155.302	283.881	228.674	88.718	256.954	152.094	98.319	279.819	154.588	187.121	265.524	94.631	83.820	262.621	65.352	147.877	268.610
940	9.39000	382.970	-142.882	833.175	373.848	-243.271	807.460	210.948	-224.912	806.298	229.052	-121.323	837.401	295.097	-285.370	654.270	301.062	-164.341	601.948	507.891	-237.320	596.036	99.306	-232.244	584.249	558.730	-251.424	536.445	45.321	-249.869	515.546	353.689	-323.371	167.540	259.770	-319.956	174.980	608.884	-235.042	272.158	539.586	-267.721	235.191	4.683	-229.555	245.392	64.908	-265.216	213.608	546.455	2.477	274.595	483.982	-3.864	305.913	82.409	13.933	254.936	145.881	4.675	287.008	400.300	79.676	274.631	476.332	92.248	301.066	460.351	180.979	280.110	528.099	87.669	282.650	543.487	155.246	283.857	228.804	88.697	256.878	152.120	98.284	279.786	154.644	187.144	265.447	94.657	83.802	262.568	65.375	147.843	268.593
941	9.40000	382.987	-142.823	833.185	373.860	-243.239	807.457	210.964	-224.847	806.305	229.033	-121.272	837.398	295.124	-285.351	654.267	300.994	-164.292	601.916	507.884	-237.314	596.004	99.306	-232.238	584.271	558.747	-251.401	536.442	45.320	-249.864	515.566	353.672	-323.371	167.518	259.765	-319.981	174.981	608.845	-235.051	272.149	539.585	-267.773	235.192	4.681	-229.531	245.380	64.901	-265.186	213.581	546.433	2.433	274.527	483.981	-3.878	305.876	82.468	13.939	254.907	145.917	4.652	286.985	400.269	79.706	274.683	476.319	92.224	301.030	460.385	180.969	280.069	528.098	87.645	282.606	543.507	155.211	283.775	229.167	88.716	256.578	152.175	98.267	279.742	154.805	187.152	265.305	94.708	83.793	262.583	65.441	147.870	268.574
942	9.41000	382.988	-142.756	833.177	373.868	-243.191	807.466	210.967	-224.797	806.298	229.048	-121.193	837.380	295.127	-285.331	654.267	301.053	-164.345	601.905	507.875	-237.304	595.999	99.312	-232.219	584.253	558.748	-251.394	536.401	45.298	-249.859	515.609	353.672	-323.412	167.531	259.776	-319.996	174.986	608.833	-235.094	272.114	539.581	-267.838	235.190	4.706	-229.534	245.419	64.892	-265.194	213.613	546.414	2.388	274.491	483.966	-3.942	305.900	82.480	13.932	254.914	145.964	4.665	286.978	400.297	79.606	274.762	476.298	92.162	301.044	460.321	180.900	280.057	528.064	87.602	282.514	543.502	155.163	283.701	228.908	88.551	256.896	152.281	98.253	279.668	154.859	187.103	265.271	94.774	83.809	262.559	65.635	147.942	268.407
943	9.42000	383.007	-142.719	833.153	373.868	-243.125	807.478	210.969	-224.738	806.298	229.073	-121.147	837.375	295.127	-285.331	654.267	301.104	-164.292	601.899	507.895	-237.322	595.997	99.322	-232.201	584.271	558.750	-251.433	536.389	45.323	-249.841	515.601	353.651	-323.430	167.523	259.758	-319.993	174.961	608.794	-235.093	272.075	539.581	-267.855	235.171	4.721	-229.497	245.394	64.892	-265.200	213.607	546.410	2.353	274.473	483.964	-3.980	305.859	82.520	13.933	254.884	146.000	4.646	286.986	400.336	79.592	274.625	476.302	92.117	300.979	460.328	180.907	279.912	528.020	87.586	282.475	543.437	155.142	283.652	229.274	88.600	256.566	152.343	98.266	279.611	154.919	187.075	265.254	94.819	83.827	262.516	65.615	147.923	268.484
944	9.43000	383.031	-142.678	833.136	373.853	-243.072	807.463	210.968	-224.707	806.309	229.073	-121.068	837.321	295.198	-285.295	654.243	301.042	-164.288	601.896	507.913	-237.314	595.974	99.330	-232.202	584.268	558.759	-251.420	536.381	45.349	-249.807	515.583	353.638	-323.428	167.489	259.742	-320.014	174.974	608.804	-235.112	272.051	539.579	-267.901	235.126	4.730	-229.486	245.361	64.914	-265.198	213.594	546.410	2.326	274.448	483.930	-3.974	305.834	82.554	13.931	254.853	146.013	4.643	286.956	400.284	79.532	274.514	476.266	92.109	300.920	460.254	180.894	279.843	527.981	87.576	282.446	543.426	155.133	283.594	229.364	88.544	256.563	152.365	98.220	279.596	155.012	187.084	265.211	94.872	83.831	262.483	65.786	147.998	268.254
945	9.44000	383.033	-142.596	833.108	373.886	-243.037	807.490	211.017	-224.651	806.311	229.070	-121.038	837.293	295.208	-285.270	654.238	301.058	-164.268	601.922	507.926	-237.306	595.955	99.339	-232.167	584.263	558.749	-251.434	536.382	45.357	-249.797	515.576	353.635	-323.441	167.504	259.736	-320.012	174.965	608.778	-235.123	271.993	539.566	-267.918	235.143	4.750	-229.520	245.434	64.934	-265.190	213.599	546.380	2.309	274.440	483.926	-4.029	305.801	82.599	13.977	254.768	146.057	4.634	286.940	400.287	79.503	274.456	476.248	92.101	300.894	460.151	180.888	279.711	527.972	87.563	282.391	543.376	155.084	283.584	229.359	88.542	256.640	152.434	98.222	279.617	155.064	187.053	265.231	94.919	83.812	262.430	65.910	148.038	268.125
946	9.45000	383.003	-142.537	833.098	373.927	-242.983	807.485	211.020	-224.642	806.322	229.079	-120.997	837.260	295.154	-285.289	654.272	301.085	-164.303	601.850	507.926	-237.326	595.953	99.325	-232.158	584.277	558.765	-251.447	536.379	45.350	-249.804	515.574	353.620	-323.428	167.488	259.711	-320.026	174.978	608.751	-235.146	271.944	539.502	-267.976	235.139	4.760	-229.527	245.395	64.951	-265.216	213.584	546.397	2.283	274.403	483.917	-4.039	305.753	82.652	13.935	254.770	146.071	4.627	286.924	400.274	79.442	274.422	476.256	92.002	300.947	460.101	180.854	279.659	527.956	87.442	282.424	543.341	155.073	283.522	229.406	88.543	256.688	152.419	98.190	279.586	155.102	187.064	265.178	94.940	83.791	262.420	65.901	147.977	268.053
947	9.46000	383.026	-142.488	833.080	373.926	-242.944	807.508	211.043	-224.612	806.330	229.083	-120.961	837.244	295.193	-285.279	654.267	301.134	-164.393	601.845	507.937	-237.310	595.943	99.347	-232.148	584.295	558.764	-251.456	536.349	45.378	-249.764	515.577	353.633	-323.435	167.524	259.717	-320.013	174.998	608.754	-235.178	272.011	539.502	-267.981	235.133	4.805	-229.529	245.372	64.987	-265.225	213.582	546.372	2.279	274.345	483.888	-4.037	305.728	82.708	13.930	254.762	146.107	4.627	286.932	400.243	79.413	274.397	476.242	92.002	300.862	460.095	180.857	279.572	527.931	87.431	282.368	543.334	155.060	283.443	229.258	88.497	256.926	152.443	98.195	279.589	155.090	187.032	265.221	94.970	83.774	262.390	65.921	147.994	268.086
948	9.47000	383.074	-142.453	833.042	373.967	-242.895	807.513	211.048	-224.589	806.338	229.128	-120.922	837.231	295.187	-285.284	654.301	301.045	-164.315	601.823	507.954	-237.319	595.965	99.368	-232.119	584.270	558.763	-251.464	536.344	45.382	-249.761	515.577	353.629	-323.405	167.545	259.727	-319.990	175.006	608.745	-235.213	271.981	539.474	-267.980	235.099	4.824	-229.565	245.382	65.021	-265.230	213.592	546.333	2.290	274.305	483.901	-4.080	305.729	82.720	13.920	254.744	146.137	4.602	286.934	400.242	79.389	274.400	476.214	91.985	300.784	460.063	180.843	279.515	527.915	87.419	282.325	543.362	155.045	283.356	229.300	88.526	256.876	152.473	98.187	279.582	155.092	187.048	265.195	94.977	83.744	262.417	65.907	147.921	268.157
949	9.48000	383.108	-142.411	833.025	373.964	-242.867	807.505	211.072	-224.570	806.345	229.140	-120.882	837.220	295.168	-285.290	654.309	301.086	-164.310	601.825	507.975	-237.339	595.941	99.381	-232.118	584.277	558.786	-251.479	536.322	45.420	-249.734	515.564	353.626	-323.374	167.526	259.713	-319.983	175.000	608.712	-235.260	271.951	539.443	-268.003	235.101	4.889	-229.539	245.348	65.066	-265.248	213.544	546.331	2.258	274.285	483.832	-4.055	305.672	82.735	13.886	254.773	146.199	4.592	286.896	400.213	79.368	274.410	476.246	91.995	300.773	460.079	180.823	279.515	527.897	87.481	282.169	543.355	155.016	283.341	229.324	88.488	256.900	152.521	98.185	279.603	155.098	187.037	265.200	95.020	83.711	262.490	65.949	147.940	268.158
950	9.49000	383.077	-142.354	833.020	374.008	-242.839	807.493	211.086	-224.546	806.347	229.171	-120.836	837.194	295.239	-285.253	654.285	301.123	-164.275	601.824	507.974	-237.339	595.933	99.393	-232.120	584.283	558.789	-251.480	536.322	45.394	-249.758	515.589	353.621	-323.376	167.549	259.714	-319.965	175.041	608.635	-235.237	271.874	539.414	-268.037	235.086	4.915	-229.572	245.347	65.115	-265.258	213.573	546.311	2.266	274.274	483.893	-4.097	305.688	82.794	13.890	254.742	146.210	4.552	286.920	400.237	79.348	274.412	476.211	91.930	300.777	460.083	180.818	279.516	527.936	87.346	282.275	543.368	154.995	283.329	229.551	88.525	256.754	152.557	98.148	279.601	155.147	186.993	265.258	95.078	83.742	262.520	65.924	147.871	268.366
951	9.50000	383.138	-142.371	833.030	374.004	-242.827	807.493	211.105	-224.515	806.338	229.180	-120.828	837.206	295.232	-285.237	654.270	301.139	-164.271	601.765	507.987	-237.332	595.919	99.414	-232.124	584.271	558.806	-251.485	536.290	45.445	-249.765	515.573	353.623	-323.370	167.579	259.703	-319.948	175.022	608.620	-235.253	271.845	539.414	-268.043	235.080	4.942	-229.598	245.398	65.146	-265.295	213.569	546.343	2.225	274.262	483.898	-4.107	305.712	82.799	13.867	254.783	146.235	4.548	286.914	400.207	79.352	274.414	476.236	91.943	300.770	460.081	180.810	279.522	527.904	87.390	282.292	543.384	154.979	283.320	229.457	88.480	256.920	152.576	98.144	279.625	155.208	186.993	265.260	95.104	83.703	262.540	66.033	147.930	268.263
952	9.51000	383.127	-142.329	833.020	374.014	-242.818	807.491	211.130	-224.487	806.315	229.213	-120.814	837.204	295.301	-285.199	654.235	301.177	-164.326	601.846	508.005	-237.321	595.905	99.437	-232.118	584.278	558.825	-251.499	536.277	45.470	-249.785	515.587	353.604	-323.350	167.569	259.674	-319.936	175.052	608.619	-235.293	271.846	539.366	-268.089	235.049	4.964	-229.632	245.410	65.187	-265.298	213.550	546.310	2.204	274.239	483.919	-4.120	305.705	82.837	13.835	254.810	146.256	4.551	286.955	400.237	79.380	274.402	476.281	91.915	300.830	460.081	180.807	279.560	527.902	87.332	282.286	543.383	154.977	283.335	229.590	88.503	256.792	152.616	98.137	279.631	155.220	186.999	265.277	95.116	83.694	262.590	65.978	147.866	268.403
953	9.52000	383.161	-142.329	833.033	374.041	-242.800	807.500	211.161	-224.473	806.307	229.248	-120.779	837.181	295.333	-285.194	654.236	301.327	-164.346	601.718	508.028	-237.321	595.900	99.441	-232.168	584.310	558.827	-251.486	536.282	45.514	-249.797	515.588	353.587	-323.345	167.581	259.692	-319.920	175.037	608.596	-235.273	271.819	539.362	-268.056	235.037	5.003	-229.635	245.392	65.216	-265.312	213.575	546.325	2.204	274.214	483.902	-4.135	305.707	82.852	13.831	254.813	146.291	4.534	286.946	400.227	79.410	274.427	476.285	91.938	300.801	460.139	180.788	279.565	527.949	87.338	282.305	543.377	154.971	283.327	229.609	88.490	256.844	152.608	98.121	279.673	155.253	187.000	265.275	95.172	83.685	262.616	65.879	147.780	268.547
954	9.53000	383.188	-142.333	833.025	374.073	-242.798	807.514	211.173	-224.485	806.329	229.265	-120.786	837.202	295.337	-285.175	654.237	301.236	-164.264	601.829	508.058	-237.300	595.875	99.470	-232.153	584.323	558.851	-251.481	536.247	45.518	-249.804	515.619	353.595	-323.322	167.574	259.689	-319.894	175.009	608.631	-235.330	271.844	539.342	-268.064	235.027	5.062	-229.610	245.366	65.235	-265.303	213.583	546.346	2.213	274.226	483.909	-4.107	305.702	82.882	13.822	254.850	146.258	4.524	286.988	400.231	79.406	274.475	476.274	91.917	300.850	460.181	180.807	279.601	527.931	87.341	282.287	543.425	154.970	283.313	229.411	88.371	257.233	152.639	98.150	279.674	155.289	187.029	265.278	95.195	83.708	262.584	65.983	147.834	268.425
955	9.54000	383.201	-142.308	833.040	374.119	-242.778	807.496	211.219	-224.484	806.321	229.287	-120.799	837.195	295.406	-285.157	654.240	301.316	-164.265	601.787	508.058	-237.293	595.884	99.488	-232.127	584.324	558.868	-251.486	536.250	45.580	-249.776	515.599	353.584	-323.292	167.550	259.668	-319.898	175.026	608.576	-235.283	271.779	539.347	-268.045	234.980	5.059	-229.627	245.416	65.261	-265.274	213.577	546.367	2.169	274.215	483.933	-4.126	305.731	82.875	13.823	254.843	146.285	4.532	286.996	400.266	79.456	274.474	476.344	91.933	300.851	460.207	180.803	279.618	527.951	87.362	282.272	543.456	154.981	283.295	229.449	88.395	257.208	152.623	98.132	279.712	155.273	187.005	265.288	95.207	83.689	262.630	65.870	147.772	268.574
956	9.55000	383.230	-142.310	833.021	374.175	-242.781	807.491	211.247	-224.518	806.351	229.311	-120.816	837.259	295.391	-285.143	654.277	301.348	-164.271	601.717	508.085	-237.277	595.879	99.509	-232.130	584.384	558.870	-251.477	536.220	45.541	-249.817	515.664	353.598	-323.278	167.535	259.669	-319.870	175.035	608.618	-235.319	271.802	539.314	-268.057	234.999	5.050	-229.640	245.445	65.289	-265.284	213.615	546.350	2.234	274.195	483.928	-4.077	305.698	82.927	13.830	254.832	146.314	4.535	287.012	400.282	79.466	274.520	476.339	91.938	300.854	460.237	180.835	279.605	527.992	87.338	282.255	543.499	154.966	283.322	229.489	88.491	257.064	152.617	98.141	279.733	155.253	187.006	265.327	95.193	83.686	262.639	65.959	147.781	268.523
957	9.56000	383.263	-142.296	833.035	374.217	-242.770	807.476	211.270	-224.521	806.374	229.353	-120.824	837.268	295.428	-285.122	654.261	301.272	-164.219	601.854	508.129	-237.239	595.863	99.526	-232.088	584.377	558.908	-251.438	536.197	45.562	-249.796	515.704	353.602	-323.244	167.541	259.688	-319.852	175.042	608.612	-235.318	271.767	539.323	-268.042	234.990	5.082	-229.635	245.484	65.309	-265.271	213.618	546.386	2.243	274.182	483.953	-4.069	305.705	82.915	13.825	254.879	146.306	4.560	287.019	400.307	79.503	274.501	476.360	92.024	300.736	460.334	180.810	279.662	528.020	87.447	282.179	543.583	154.992	283.265	229.350	88.474	257.267	152.632	98.157	279.740	155.206	187.020	265.323	95.192	83.652	262.677	65.952	147.822	268.468
958	9.57000	383.299	-142.311	833.006	374.254	-242.783	807.453	211.351	-224.519	806.334	229.406	-120.829	837.293	295.448	-285.115	654.310	301.311	-164.150	601.850	508.125	-237.217	595.867	99.568	-232.074	584.396	558.918	-251.403	536.194	45.585	-249.748	515.684	353.599	-323.241	167.556	259.682	-319.850	175.033	608.670	-235.354	271.820	539.313	-268.023	234.983	5.116	-229.615	245.507	65.325	-265.248	213.653	546.392	2.265	274.159	484.004	-4.042	305.670	82.947	13.832	254.844	146.367	4.575	287.009	400.335	79.523	274.498	476.417	92.016	300.861	460.368	180.892	279.603	528.055	87.373	282.285	543.646	155.001	283.258	229.399	88.517	257.249	152.611	98.201	279.762	155.163	187.032	265.338	95.206	83.666	262.707	65.946	147.826	268.461
959	9.58000	383.351	-142.315	833.032	374.311	-242.782	807.445	211.408	-224.521	806.355	229.451	-120.846	837.309	295.479	-285.033	654.277	301.406	-164.278	601.757	508.168	-237.176	595.880	99.569	-232.022	584.413	558.948	-251.400	536.196	45.622	-249.710	515.719	353.596	-323.219	167.552	259.692	-319.821	175.011	608.616	-235.274	271.789	539.309	-268.013	235.004	5.106	-229.616	245.492	65.310	-265.274	213.700	546.487	2.268	274.216	484.011	-4.032	305.685	82.942	13.861	254.879	146.326	4.602	287.009	400.399	79.587	274.421	476.463	92.038	300.842	460.406	180.927	279.572	528.102	87.424	282.251	543.636	155.033	283.278	229.437	88.572	257.263	152.588	98.205	279.779	155.098	187.091	265.332	95.181	83.691	262.705	65.889	147.794	268.597
960	9.59000	383.439	-142.351	833.035	374.343	-242.763	807.427	211.466	-224.531	806.369	229.459	-120.908	837.386	295.483	-285.036	654.299	301.336	-164.152	601.879	508.186	-237.135	595.874	99.582	-232.016	584.464	558.961	-251.341	536.203	45.625	-249.703	515.757	353.609	-323.208	167.570	259.702	-319.810	175.021	608.642	-235.278	271.792	539.317	-267.947	234.998	5.090	-229.604	245.554	65.335	-265.233	213.706	546.481	2.313	274.182	484.048	-3.982	305.655	82.941	13.888	254.907	146.342	4.598	287.040	400.449	79.646	274.385	476.466	92.160	300.757	460.473	180.958	279.570	528.121	87.533	282.171	543.700	155.065	283.275	229.376	88.616	257.242	152.589	98.240	279.820	155.120	187.124	265.332	95.179	83.709	262.762	65.833	147.840	268.610
961	9.60000	383.427	-142.334	833.044	374.396	-242.799	807.426	211.498	-224.534	806.380	229.509	-120.915	837.396	295.519	-284.992	654.291	301.439	-164.246	601.795	508.222	-237.105	595.869	99.598	-231.979	584.464	558.983	-251.313	536.225	45.617	-249.668	515.759	353.603	-323.174	167.548	259.693	-319.814	175.032	608.632	-235.233	271.763	539.324	-267.916	235.012	5.131	-229.543	245.546	65.314	-265.197	213.754	546.520	2.369	274.180	484.007	-3.888	305.624	82.913	13.913	254.935	146.366	4.637	287.045	400.484	79.677	274.388	476.489	92.197	300.756	460.495	180.993	279.516	528.164	87.579	282.152	543.796	155.089	283.233	229.351	88.600	257.295	152.605	98.239	279.917	155.143	187.127	265.380	95.188	83.772	262.737	65.983	147.917	268.420
