NO_OF_FRAMES	2000
NO_OF_CAMERAS	6
NO_OF_MARKERS	32
FREQUENCY	100
NO_OF_ANALOG	0
ANALOG_FREQUENCY	0
DESCRIPTION	--
TIME_STAMP	2025-09-10, 11:58:31.248	4127948.91220950
DATA_INCLUDED	3D
MARKER_NAMES	RFH	RBH	LBH	LFH	C7	IJ_chest	RAC_sho	LAC_sho	RHGT_sho	LHGT_sho	RPSI_back	LPSI_back	RASI	LASI	RLE_elb	RME_elb	LLE_elb	LME_elb	RUS_wrist	RRS_wrist	LUS_wrist	LRS_wrist	RTF_hand	RHM2_hand	RIF_hand	RHL5_hand	RLF_hand	LTF_hand	LHM2_hand	LIF_hand	LHL5_hand	LLF_hand
TRAJECTORY_TYPES	Measured	Measured	Measured	Measured	Measured	Measured	Measured	Measured	Measured	Measured	Measured	Measured	Mixed	Measured	Measured	Mixed	Measured	Mixed	Measured	Measured	Measured	Measured	Measured	Measured	Mixed	Mixed	Measured	Mixed	Measured	Mixed	Measured	Mixed
Frame	Time	RFH X	RFH Y	RFH Z	RBH X	RBH Y	RBH Z	LBH X	LBH Y	LBH Z	LFH X	LFH Y	LFH Z	C7 X	C7 Y	C7 Z	IJ_chest X	IJ_chest Y	IJ_chest Z	RAC_sho X	RAC_sho Y	RAC_sho Z	LAC_sho X	LAC_sho Y	LAC_sho Z	RHGT_sho X	RHGT_sho Y	RHGT_sho Z	LHGT_sho X	LHGT_sho Y	LHGT_sho Z	RPSI_back X	RPSI_back Y	RPSI_back Z	LPSI_back X	LPSI_back Y	LPSI_back Z	RASI X	RASI Y	RASI Z	LASI X	LASI Y	LASI Z	RLE_elb X	RLE_elb Y	RLE_elb Z	RME_elb X	RME_elb Y	RME_elb Z	LLE_elb X	LLE_elb Y	LLE_elb Z	LME_elb X	LME_elb Y	LME_elb Z	RUS_wrist X	RUS_wrist Y	RUS_wrist Z	RRS_wrist X	RRS_wrist Y	RRS_wrist Z	LUS_wrist X	LUS_wrist Y	LUS_wrist Z	LRS_wrist X	LRS_wrist Y	LRS_wrist Z	RTF_hand X	RTF_hand Y	RTF_hand Z	RHM2_hand X	RHM2_hand Y	RHM2_hand Z	RIF_hand X	RIF_hand Y	RIF_hand Z	RHL5_hand X	RHL5_hand Y	RHL5_hand Z	RLF_hand X	RLF_hand Y	RLF_hand Z	LTF_hand X	LTF_hand Y	LTF_hand Z	LHM2_hand X	LHM2_hand Y	LHM2_hand Z	LIF_hand X	LIF_hand Y	LIF_hand Z	LHL5_hand X	LHL5_hand Y	LHL5_hand Z	LLF_hand X	LLF_hand Y	LLF_hand Z	
1658	16.57000	382.488	-135.665	841.529	384.136	-236.159	809.717	219.303	-230.624	808.325	228.645	-128.163	845.549	0.000	0.000	0.000	304.920	-155.174	607.957	514.275	-210.669	600.267	107.429	-206.815	597.290	566.371	-228.972	543.977	49.808	-227.680	534.550	355.795	-323.795	167.911	262.128	-319.811	174.611	452.908	-126.238	151.602	175.037	-122.318	162.591	594.751	-250.740	259.212	532.863	-299.537	253.660	23.259	-231.295	244.430	63.385	-286.784	240.700	560.117	-193.336	6.629	543.007	-127.092	22.195	66.611	-182.930	-18.978	97.609	-119.269	-3.250	515.870	-57.571	-64.318	548.320	-105.297	-70.386	524.845	-83.957	-154.817	548.677	-160.901	-79.769	517.940	-154.259	-148.488	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	76.429	-157.617	-92.634	102.495	-158.697	-165.354
1659	16.58000	382.507	-135.714	841.544	384.138	-236.185	809.697	219.327	-230.617	808.311	228.652	-128.180	845.562	0.000	0.000	0.000	304.999	-155.209	607.952	514.290	-210.684	600.276	107.427	-206.808	597.305	566.358	-228.993	543.962	49.817	-227.682	534.556	355.799	-323.789	167.894	262.114	-319.787	174.622	452.869	-126.229	151.599	175.037	-122.321	162.602	594.753	-250.775	259.147	532.885	-299.559	253.661	23.285	-231.316	244.465	63.400	-286.781	240.688	560.100	-193.351	6.664	543.055	-127.108	22.182	66.673	-182.967	-19.018	97.643	-119.289	-3.249	515.813	-57.545	-64.426	548.242	-105.255	-70.469	524.876	-84.006	-154.747	548.701	-160.966	-79.633	517.938	-154.249	-148.488	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	76.467	-157.647	-92.587	102.533	-158.732	-165.337
1660	16.59000	382.515	-135.740	841.530	384.156	-236.212	809.694	219.330	-230.619	808.341	228.690	-128.169	845.563	0.000	0.000	0.000	304.943	-155.187	607.930	514.306	-210.695	600.262	107.423	-206.821	597.312	566.379	-229.034	543.968	49.860	-227.646	534.536	355.788	-323.777	167.926	262.136	-319.764	174.601	452.882	-126.229	151.563	175.066	-122.260	162.530	594.772	-250.779	259.135	532.862	-299.574	253.663	23.284	-231.336	244.497	63.418	-286.791	240.698	560.082	-193.353	6.654	542.954	-127.103	22.146	66.727	-182.946	-19.033	97.707	-119.290	-3.304	515.777	-57.527	-64.475	548.281	-105.290	-70.373	524.821	-84.018	-154.771	548.615	-160.894	-79.842	517.949	-154.285	-148.494	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	76.546	-157.683	-92.657	102.456	-158.812	-165.072
1661	16.60000	382.514	-135.740	841.531	384.158	-236.209	809.703	219.330	-230.623	808.320	228.682	-128.201	845.592	0.000	0.000	0.000	305.030	-155.217	607.920	514.326	-210.715	600.245	107.456	-206.800	597.298	566.398	-229.018	543.937	49.868	-227.640	534.525	355.778	-323.773	167.938	262.136	-319.764	174.623	452.877	-126.243	151.462	175.052	-122.271	162.581	594.785	-250.832	259.163	532.872	-299.572	253.679	23.272	-231.316	244.452	63.433	-286.779	240.696	560.070	-193.366	6.665	543.052	-127.125	22.175	66.731	-182.958	-19.008	97.718	-119.310	-3.274	515.808	-57.603	-64.412	548.211	-105.299	-70.458	524.840	-84.086	-154.695	548.665	-160.976	-79.772	517.895	-154.289	-148.507	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	76.601	-157.693	-92.651	102.500	-158.849	-165.037
1662	16.61000	382.589	-135.760	841.572	384.163	-236.243	809.702	219.347	-230.629	808.314	228.752	-128.160	845.564	0.000	0.000	0.000	305.054	-155.198	607.925	514.315	-210.705	600.251	107.474	-206.791	597.294	566.401	-229.034	543.954	49.896	-227.637	534.551	355.794	-323.757	167.923	262.138	-319.748	174.617	452.885	-126.204	151.535	175.004	-122.269	162.641	594.822	-250.874	259.182	532.846	-299.602	253.655	23.289	-231.329	244.504	63.398	-286.804	240.718	560.062	-193.393	6.634	543.040	-127.155	22.172	66.685	-183.054	-18.912	97.772	-119.337	-3.260	515.781	-57.617	-64.545	548.252	-105.340	-70.466	524.774	-84.076	-154.774	548.622	-160.978	-79.762	517.854	-154.330	-148.533	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	76.643	-157.673	-92.692	102.684	-158.843	-165.193
1663	16.62000	382.561	-135.795	841.545	384.178	-236.253	809.674	219.360	-230.631	808.308	228.751	-128.187	845.589	0.000	0.000	0.000	305.052	-155.188	607.948	514.328	-210.717	600.258	107.474	-206.788	597.291	566.402	-229.062	543.927	49.869	-227.628	534.554	355.772	-323.756	167.938	262.134	-319.746	174.634	452.880	-126.194	151.522	175.079	-122.258	162.563	594.751	-250.847	259.156	532.835	-299.605	253.652	23.292	-231.283	244.412	63.411	-286.801	240.702	560.059	-193.400	6.590	543.042	-127.185	22.162	66.745	-183.025	-18.965	97.806	-119.334	-3.292	515.809	-57.619	-64.483	548.278	-105.396	-70.407	524.765	-84.122	-154.799	548.641	-161.017	-79.735	517.875	-154.358	-148.505	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	76.668	-157.711	-92.696	102.740	-158.876	-165.230
1664	16.63000	382.623	-135.834	841.574	384.193	-236.276	809.683	219.382	-230.617	808.302	228.764	-128.200	845.600	0.000	0.000	0.000	305.054	-155.193	607.920	514.353	-210.717	600.240	107.488	-206.768	597.265	566.405	-229.071	543.933	49.892	-227.613	534.544	355.790	-323.740	167.924	262.129	-319.748	174.610	452.816	-126.208	151.508	175.063	-122.254	162.623	594.778	-250.864	259.096	532.825	-299.610	253.631	23.319	-231.292	244.415	63.442	-286.764	240.703	560.038	-193.439	6.603	543.047	-127.197	22.144	66.734	-183.066	-18.900	97.827	-119.347	-3.313	515.829	-57.685	-64.485	548.314	-105.549	-70.275	524.725	-84.147	-154.847	548.658	-161.137	-79.590	517.831	-154.431	-148.523	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	76.690	-157.723	-92.715	102.739	-158.923	-165.182
1665	16.64000	382.598	-135.805	841.564	384.177	-236.302	809.651	219.373	-230.638	808.315	228.764	-128.209	845.611	0.000	0.000	0.000	305.077	-155.175	607.960	514.370	-210.731	600.234	107.505	-206.761	597.291	566.420	-229.076	543.923	49.906	-227.589	534.531	355.781	-323.745	167.927	262.117	-319.736	174.616	452.812	-126.182	151.502	175.084	-122.244	162.594	594.813	-250.896	259.146	532.807	-299.635	253.648	23.316	-231.267	244.456	63.433	-286.755	240.681	560.020	-193.469	6.579	543.068	-127.211	22.141	66.799	-183.018	-19.021	97.808	-119.373	-3.313	515.786	-57.718	-64.538	548.255	-105.486	-70.421	524.770	-84.150	-154.832	548.651	-161.138	-79.611	517.838	-154.448	-148.552	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	76.703	-157.742	-92.695	102.734	-158.944	-165.197
1666	16.65000	382.621	-135.816	841.568	384.180	-236.289	809.658	219.401	-230.608	808.287	228.792	-128.205	845.616	0.000	0.000	0.000	305.141	-155.145	607.959	514.375	-210.712	600.223	107.499	-206.740	597.271	566.441	-229.057	543.896	49.910	-227.566	534.502	355.769	-323.739	167.929	262.138	-319.731	174.600	452.958	-126.191	151.525	175.101	-122.208	162.564	594.772	-250.892	259.126	532.800	-299.629	253.615	23.320	-231.260	244.461	63.459	-286.742	240.685	560.026	-193.481	6.592	542.970	-127.222	22.057	66.814	-183.016	-19.014	97.860	-119.334	-3.324	515.729	-57.692	-64.647	548.261	-105.560	-70.377	524.782	-84.233	-154.809	548.675	-161.230	-79.569	517.862	-154.494	-148.561	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	76.703	-157.742	-92.695	102.761	-158.936	-165.202
1667	16.66000	382.650	-135.825	841.576	384.208	-236.278	809.671	219.418	-230.612	808.294	228.779	-128.228	845.648	0.000	0.000	0.000	305.116	-155.158	607.947	514.394	-210.705	600.223	107.516	-206.702	597.274	566.426	-229.042	543.887	49.952	-227.525	534.486	355.785	-323.728	167.896	262.136	-319.716	174.606	452.898	-126.173	151.463	175.121	-122.216	162.617	594.787	-250.921	259.141	532.823	-299.629	253.611	23.366	-231.260	244.455	63.470	-286.723	240.677	560.044	-193.519	6.575	543.006	-127.251	22.097	66.842	-182.982	-19.036	97.895	-119.342	-3.324	515.767	-57.789	-64.538	548.156	-105.467	-70.619	524.721	-84.245	-155.043	548.580	-161.102	-79.851	517.845	-154.512	-148.594	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	76.703	-157.742	-92.696	102.737	-158.924	-165.287
1668	16.67000	382.650	-135.825	841.576	384.217	-236.303	809.658	219.410	-230.617	808.278	228.819	-128.212	845.634	0.000	0.000	0.000	305.114	-155.141	607.996	514.387	-210.688	600.206	107.524	-206.679	597.282	566.444	-229.041	543.870	49.937	-227.503	534.504	355.773	-323.736	167.939	262.121	-319.709	174.609	452.933	-126.186	151.491	175.114	-122.205	162.547	594.762	-250.888	259.100	532.819	-299.641	253.636	23.393	-231.208	244.450	63.492	-286.707	240.657	560.030	-193.512	6.564	542.963	-127.246	22.014	66.774	-183.051	-18.878	97.878	-119.342	-3.299	515.794	-57.841	-64.583	548.243	-105.616	-70.430	524.751	-84.334	-154.997	548.579	-161.126	-79.804	517.874	-154.566	-148.597	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	76.692	-157.745	-92.670	102.728	-158.907	-165.292
1669	16.68000	382.650	-135.825	841.577	384.220	-236.289	809.628	219.378	-230.641	808.302	228.800	-128.221	845.664	0.000	0.000	0.000	305.117	-155.086	608.003	514.410	-210.678	600.209	107.525	-206.649	597.271	566.451	-229.058	543.892	49.922	-227.497	534.527	355.769	-323.740	167.945	262.124	-319.700	174.606	452.895	-126.205	151.509	175.185	-122.167	162.536	594.757	-250.889	259.076	532.802	-299.630	253.610	23.412	-231.178	244.411	63.525	-286.670	240.664	560.040	-193.523	6.571	542.934	-127.260	22.042	66.849	-182.962	-19.050	97.934	-119.278	-3.359	515.715	-57.850	-64.570	548.180	-105.592	-70.516	524.769	-84.377	-155.028	548.674	-161.245	-79.636	517.834	-154.581	-148.646	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	76.713	-157.724	-92.664	102.742	-158.881	-165.273
1670	16.69000	382.692	-135.859	841.625	384.231	-236.295	809.654	219.422	-230.619	808.288	228.845	-128.218	845.688	0.000	0.000	0.000	305.171	-155.097	607.966	514.414	-210.661	600.214	107.529	-206.622	597.283	566.457	-228.996	543.873	49.955	-227.446	534.509	355.768	-323.721	167.910	262.117	-319.702	174.616	452.992	-126.237	151.591	175.152	-122.177	162.571	594.766	-250.910	259.073	532.805	-299.638	253.607	23.414	-231.157	244.445	63.524	-286.653	240.664	560.043	-193.563	6.564	542.905	-127.281	22.037	66.860	-182.962	-19.024	97.917	-119.286	-3.357	515.738	-57.920	-64.587	548.108	-105.487	-70.705	524.658	-84.351	-155.095	548.581	-161.147	-79.853	517.870	-154.636	-148.585	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	76.730	-157.689	-92.700	102.758	-158.840	-165.270
1671	16.70000	382.750	-135.877	841.640	384.229	-236.293	809.644	219.439	-230.606	808.298	228.851	-128.192	845.693	0.000	0.000	0.000	305.132	-155.073	607.968	514.441	-210.655	600.200	107.553	-206.602	597.282	566.479	-229.003	543.885	49.965	-227.409	534.511	355.764	-323.724	167.923	262.114	-319.694	174.626	452.899	-126.224	151.496	175.130	-122.170	162.597	594.761	-250.879	259.081	532.805	-299.647	253.638	23.388	-231.161	244.482	63.540	-286.626	240.662	560.026	-193.584	6.565	542.929	-127.300	22.033	66.887	-182.955	-18.982	97.925	-119.276	-3.342	515.733	-57.937	-64.546	548.195	-105.641	-70.496	524.744	-84.418	-155.060	548.658	-161.287	-79.700	517.828	-154.634	-148.722	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	76.726	-157.676	-92.645	102.752	-158.827	-165.214
1672	16.71000	382.701	-135.816	841.606	384.258	-236.270	809.651	219.461	-230.582	808.293	228.865	-128.199	845.706	0.000	0.000	0.000	305.112	-155.042	607.940	514.422	-210.626	600.212	107.571	-206.568	597.275	566.481	-229.007	543.880	49.954	-227.388	534.526	355.771	-323.724	167.926	262.109	-319.684	174.621	452.959	-126.198	151.543	175.130	-122.168	162.586	594.750	-250.918	259.088	532.790	-299.643	253.649	23.396	-231.136	244.471	63.552	-286.598	240.647	560.027	-193.593	6.538	542.929	-127.327	22.027	66.913	-182.903	-19.053	97.945	-119.252	-3.344	515.626	-57.873	-64.646	548.088	-105.583	-70.660	524.704	-84.432	-155.143	548.599	-161.255	-79.780	517.828	-154.677	-148.633	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	76.783	-157.610	-92.741	102.728	-158.788	-165.210
1673	16.72000	382.718	-135.803	841.635	384.249	-236.239	809.615	219.455	-230.576	808.284	228.901	-128.175	845.701	0.000	0.000	0.000	305.178	-155.030	607.926	514.434	-210.613	600.209	107.571	-206.542	597.270	566.489	-228.987	543.874	49.967	-227.375	534.547	355.773	-323.743	167.940	262.112	-319.696	174.628	452.935	-126.206	151.487	175.156	-122.155	162.567	594.796	-250.947	259.129	532.796	-299.668	253.681	23.409	-231.095	244.458	63.547	-286.592	240.644	560.009	-193.614	6.539	542.928	-127.370	22.017	66.911	-182.888	-19.009	97.982	-119.179	-3.343	515.690	-57.974	-64.576	548.109	-105.661	-70.592	524.678	-84.459	-155.120	548.594	-161.303	-79.724	517.797	-154.725	-148.618	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	76.714	-157.613	-92.621	102.743	-158.737	-165.238
1674	16.73000	382.716	-135.800	841.624	384.263	-236.235	809.609	219.486	-230.531	808.285	228.883	-128.142	845.715	0.000	0.000	0.000	305.191	-155.007	607.914	514.448	-210.605	600.212	107.583	-206.531	597.284	566.469	-228.979	543.899	50.005	-227.316	534.477	355.772	-323.740	167.931	262.118	-319.679	174.609	452.962	-126.226	151.556	175.161	-122.134	162.563	594.803	-250.955	259.098	532.792	-299.679	253.658	23.388	-231.050	244.433	63.527	-286.581	240.639	559.983	-193.662	6.548	542.935	-127.391	22.020	66.921	-182.851	-19.049	97.944	-119.174	-3.299	515.728	-58.031	-64.580	548.127	-105.732	-70.622	524.741	-84.571	-155.053	548.559	-161.351	-79.736	517.744	-154.735	-148.680	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	76.723	-157.596	-92.590	102.642	-158.734	-165.050
1675	16.74000	382.725	-135.757	841.605	384.259	-236.237	809.631	219.478	-230.520	808.293	228.884	-128.147	845.729	0.000	0.000	0.000	305.201	-154.972	607.989	514.471	-210.568	600.186	107.595	-206.499	597.275	566.489	-228.958	543.884	49.979	-227.313	534.525	355.781	-323.744	167.935	262.124	-319.703	174.615	453.012	-126.219	151.633	175.223	-122.126	162.501	594.733	-250.893	259.034	532.766	-299.692	253.648	23.434	-231.021	244.457	63.528	-286.554	240.626	559.952	-193.693	6.512	542.889	-127.410	22.008	66.880	-182.862	-18.939	97.957	-119.158	-3.301	515.752	-58.066	-64.551	548.175	-105.847	-70.545	524.709	-84.585	-155.113	548.607	-161.495	-79.749	517.715	-154.801	-148.657	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	76.736	-157.525	-92.616	102.656	-158.637	-165.127
1676	16.75000	382.731	-135.737	841.601	384.284	-236.184	809.636	219.465	-230.496	808.305	228.912	-128.097	845.725	0.000	0.000	0.000	305.204	-154.951	607.966	514.488	-210.560	600.214	107.610	-206.444	597.240	566.499	-228.966	543.878	49.991	-227.276	534.546	355.807	-323.735	167.893	262.138	-319.694	174.611	452.935	-126.206	151.487	175.183	-122.148	162.571	594.751	-250.949	259.043	532.783	-299.695	253.655	23.398	-230.975	244.388	63.549	-286.513	240.606	559.935	-193.735	6.527	542.924	-127.443	22.015	66.896	-182.813	-18.984	97.982	-119.097	-3.333	515.742	-58.064	-64.570	548.087	-105.816	-70.657	524.736	-84.656	-155.119	548.581	-161.531	-79.814	517.678	-154.832	-148.694	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	76.722	-157.462	-92.636	102.638	-158.580	-165.140
1677	16.76000	382.790	-135.756	841.613	384.290	-236.165	809.644	219.502	-230.442	808.306	228.919	-128.060	845.717	0.000	0.000	0.000	305.236	-154.952	607.891	514.489	-210.549	600.212	107.618	-206.436	597.255	566.512	-228.916	543.866	49.997	-227.228	534.532	355.802	-323.746	167.919	262.150	-319.681	174.587	452.979	-126.197	151.479	175.117	-122.168	162.590	594.776	-250.990	259.096	532.761	-299.708	253.644	23.414	-230.978	244.474	63.540	-286.482	240.602	559.903	-193.747	6.541	542.869	-127.489	22.010	66.901	-182.756	-18.946	97.988	-119.074	-3.297	515.743	-58.138	-64.531	548.154	-105.862	-70.581	524.635	-84.650	-155.215	548.551	-161.501	-79.867	517.646	-154.860	-148.691	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	76.702	-157.427	-92.616	102.612	-158.564	-165.136
1678	16.77000	382.757	-135.682	841.611	384.298	-236.157	809.650	219.466	-230.425	808.319	228.957	-128.005	845.708	0.000	0.000	0.000	305.222	-154.848	608.000	514.483	-210.534	600.225	107.636	-206.403	597.244	566.524	-228.918	543.880	50.034	-227.169	534.497	355.794	-323.754	167.920	262.162	-319.701	174.608	452.958	-126.174	151.533	175.196	-122.138	162.520	594.738	-250.987	259.093	532.760	-299.706	253.663	23.402	-230.921	244.406	63.544	-286.466	240.592	559.920	-193.813	6.525	542.918	-127.526	22.002	66.925	-182.677	-19.028	98.002	-119.031	-3.357	515.662	-58.106	-64.627	548.051	-105.848	-70.684	524.591	-84.642	-155.243	548.504	-161.567	-79.871	517.632	-154.888	-148.651	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	76.706	-157.385	-92.602	102.672	-158.473	-165.240
1679	16.78000	382.778	-135.647	841.623	384.306	-236.103	809.651	219.485	-230.343	808.313	228.955	-127.960	845.694	0.000	0.000	0.000	305.236	-154.869	607.935	514.492	-210.519	600.217	107.640	-206.354	597.248	566.522	-228.904	543.884	50.021	-227.135	534.498	355.812	-323.740	167.912	262.161	-319.690	174.610	453.034	-126.189	151.537	175.203	-122.138	162.542	594.755	-250.998	259.041	532.765	-299.723	253.693	23.449	-230.860	244.377	63.556	-286.423	240.558	559.907	-193.811	6.530	542.906	-127.513	21.993	66.946	-182.644	-19.071	97.979	-119.021	-3.335	515.702	-58.204	-64.521	548.021	-105.892	-70.674	524.613	-84.747	-155.165	548.470	-161.530	-79.940	517.631	-154.965	-148.685	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	76.685	-157.373	-92.582	102.658	-158.396	-165.341
1680	16.79000	382.785	-135.600	841.595	384.306	-236.078	809.676	219.495	-230.311	808.300	228.943	-127.924	845.709	0.000	0.000	0.000	305.216	-154.839	607.944	514.479	-210.498	600.216	107.652	-206.327	597.235	566.528	-228.892	543.843	50.030	-227.125	534.470	355.840	-323.713	167.890	262.172	-319.687	174.610	452.969	-126.192	151.493	175.192	-122.167	162.559	594.731	-251.020	259.057	532.766	-299.740	253.699	23.479	-230.867	244.426	63.573	-286.379	240.551	559.898	-193.843	6.522	542.879	-127.558	21.935	66.918	-182.604	-19.080	97.985	-118.965	-3.348	515.598	-58.194	-64.607	548.051	-105.954	-70.679	524.561	-84.796	-155.184	548.463	-161.572	-79.985	517.618	-154.986	-148.686	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	76.696	-157.325	-92.608	102.682	-158.408	-165.256
1681	16.80000	382.789	-135.577	841.580	384.309	-236.020	809.666	219.498	-230.253	808.320	228.955	-127.864	845.693	0.000	0.000	0.000	305.239	-154.812	607.939	514.527	-210.490	600.185	107.636	-206.320	597.258	566.544	-228.890	543.863	50.021	-227.105	534.520	355.821	-323.730	167.925	262.166	-319.689	174.605	452.902	-126.143	151.422	175.204	-122.163	162.580	594.727	-250.989	259.046	532.773	-299.735	253.679	23.444	-230.819	244.408	63.586	-286.366	240.572	559.899	-193.849	6.518	542.848	-127.560	21.974	66.895	-182.618	-19.006	97.973	-118.899	-3.392	515.560	-58.192	-64.654	548.083	-106.017	-70.563	524.571	-84.850	-155.188	548.470	-161.630	-79.951	517.595	-155.036	-148.705	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	76.675	-157.335	-92.588	102.700	-158.336	-165.315
1682	16.81000	382.790	-135.490	841.568	384.309	-235.951	809.647	219.501	-230.202	808.328	228.970	-127.817	845.684	0.000	0.000	0.000	305.259	-154.770	607.906	514.505	-210.483	600.192	107.650	-206.268	597.218	566.512	-228.872	543.838	50.025	-227.093	534.523	355.853	-323.722	167.895	262.169	-319.681	174.611	452.903	-126.146	151.427	175.196	-122.130	162.484	594.760	-251.009	259.029	532.780	-299.728	253.662	23.475	-230.786	244.338	63.594	-286.356	240.525	559.900	-193.861	6.473	542.877	-127.583	21.970	66.889	-182.591	-18.984	97.984	-118.882	-3.364	515.564	-58.228	-64.640	548.041	-106.024	-70.658	524.488	-84.851	-155.278	548.531	-161.740	-79.865	517.587	-155.065	-148.754	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	76.687	-157.286	-92.613	102.701	-158.312	-165.316
1683	16.82000	382.815	-135.432	841.565	384.336	-235.934	809.660	219.509	-230.157	808.344	228.977	-127.755	845.675	0.000	0.000	0.000	305.307	-154.772	607.893	514.542	-210.463	600.194	107.681	-206.241	597.222	566.524	-228.849	543.833	50.049	-227.041	534.478	355.841	-323.714	167.933	262.189	-319.679	174.595	452.964	-126.145	151.490	175.155	-122.138	162.564	594.791	-251.050	259.008	532.779	-299.755	253.651	23.466	-230.811	244.445	63.623	-286.319	240.531	559.885	-193.895	6.448	542.889	-127.602	21.946	66.934	-182.523	-19.095	97.961	-118.849	-3.349	515.555	-58.228	-64.661	548.055	-106.057	-70.647	524.653	-85.048	-155.051	548.507	-161.723	-79.962	517.594	-155.110	-148.736	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	76.661	-157.272	-92.609	102.678	-158.265	-165.373
1684	16.83000	382.825	-135.391	841.558	384.349	-235.866	809.628	219.495	-230.096	808.329	228.990	-127.703	845.664	0.000	0.000	0.000	305.292	-154.777	607.921	514.545	-210.434	600.154	107.650	-206.233	597.221	566.532	-228.847	543.809	50.062	-227.002	534.448	355.863	-323.694	167.949	262.195	-319.675	174.627	452.904	-126.159	151.556	175.192	-122.157	162.512	594.693	-250.979	258.985	532.764	-299.731	253.672	23.509	-230.765	244.402	63.652	-286.294	240.493	559.873	-193.931	6.444	542.878	-127.602	21.930	66.913	-182.512	-19.096	97.962	-118.804	-3.338	515.525	-58.172	-64.773	548.054	-106.051	-70.667	524.608	-85.003	-155.171	548.490	-161.749	-79.958	517.583	-155.139	-148.785	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	76.625	-157.260	-92.579	102.667	-158.215	-165.457
1685	16.84000	382.846	-135.327	841.535	384.366	-235.827	809.662	219.524	-230.029	808.331	229.010	-127.620	845.649	0.000	0.000	0.000	305.323	-154.693	607.921	514.537	-210.405	600.140	107.678	-206.177	597.210	566.548	-228.825	543.821	50.072	-226.968	534.448	355.856	-323.706	167.961	262.201	-319.671	174.620	452.964	-126.141	151.477	175.155	-122.131	162.529	594.723	-250.987	258.978	532.733	-299.743	253.651	23.508	-230.759	244.425	63.667	-286.240	240.496	559.877	-193.926	6.431	542.895	-127.639	21.911	66.919	-182.467	-19.065	97.956	-118.805	-3.355	515.640	-58.256	-64.663	548.049	-106.104	-70.675	524.640	-84.994	-155.217	548.393	-161.707	-80.139	517.557	-155.115	-148.837	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	76.640	-157.215	-92.590	102.687	-158.159	-165.529
1686	16.85000	382.851	-135.263	841.552	384.358	-235.747	809.635	219.508	-229.986	808.349	228.996	-127.578	845.639	0.000	0.000	0.000	305.257	-154.671	607.851	514.535	-210.377	600.134	107.656	-206.140	597.212	566.541	-228.811	543.819	50.075	-226.945	534.461	355.857	-323.694	167.956	262.212	-319.661	174.640	452.951	-126.149	151.538	175.230	-122.130	162.497	594.714	-251.015	258.988	532.728	-299.737	253.646	23.509	-230.728	244.367	63.655	-286.231	240.516	559.846	-193.956	6.420	542.936	-127.625	21.905	66.928	-182.442	-19.062	98.009	-118.749	-3.403	515.734	-58.307	-64.623	548.043	-106.043	-70.786	524.594	-84.963	-155.278	548.435	-161.789	-80.089	517.533	-155.140	-148.842	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	76.640	-157.215	-92.590	102.675	-158.163	-165.503
